timestamp,temperature,precipitation
2022-01-01 00:00:00,-0.962605935061193,0.8096617551821953
2022-01-01 00:05:00,-0.8295692894004769,0.7912856427206159
2022-01-01 00:10:00,0.17544313947238635,0.8129198829285387
2022-01-01 00:15:00,0.9314313804709856,0.7020244083654371
2022-01-01 00:20:00,0.29540129851917446,0.4339308140657434
2022-01-01 00:25:00,0.16631563690410547,0.27143199465261003
2022-01-01 00:30:00,0.3996483716507844,0.4091027394265332
2022-01-01 00:35:00,-0.2804712761617649,0.16317044387950363
2022-01-01 00:40:00,-1.124457921237798,0.7830322420465726
2022-01-01 00:45:00,1.0056194565249554,0.6637825990638152
2022-01-01 00:50:00,0.42949214705514266,0.5669379490411495
2022-01-01 00:55:00,1.156592476969927,0.5525275946510425
2022-01-01 01:00:00,1.0669506428584206,0.3162770426207181
2022-01-01 01:05:00,-2.0087551387508,0.7439877645888194
2022-01-01 01:10:00,0.7223471358733968,0.41836575009499233
2022-01-01 01:15:00,-1.9207126023490255,0.6627401540299912
2022-01-01 01:20:00,-1.2697079256607093,0.5541949052467913
2022-01-01 01:25:00,-1.3984998292764221,0.08115107800754862
2022-01-01 01:30:00,0.20567724305964097,0.6664032980701055
2022-01-01 01:35:00,0.014894169479456352,0.8390457039454557
2022-01-01 01:40:00,0.6288647627378656,0.47207182636851
2022-01-01 01:45:00,-0.2150628805271229,0.36964451620064465
2022-01-01 01:50:00,0.6075866518152546,0.5208414448081927
2022-01-01 01:55:00,-0.36600958237058,0.694361585720956
2022-01-01 02:00:00,-1.103317943064624,0.853360818820021
2022-01-01 02:05:00,1.4608726246692108,0.7064266341986148
2022-01-01 02:10:00,0.18478181804494004,0.6075980525121757
2022-01-01 02:15:00,0.03305275830785745,0.6651616221333488
2022-01-01 02:20:00,-1.0162865837295152,0.08107682783100378
2022-01-01 02:25:00,-0.8694910626080522,0.6052153892851543
2022-01-01 02:30:00,-0.8283321442030147,0.1415753287710103
2022-01-01 02:35:00,1.0249035266327096,0.8104604388462918
2022-01-01 02:40:00,-0.9120459263986029,0.6149294255240741
2022-01-01 02:45:00,0.9706057137526783,0.8745719270399924
2022-01-01 02:50:00,0.4030943287741594,0.7699180685391315
2022-01-01 02:55:00,1.8625634682929437,0.05784390737601319
2022-01-01 03:00:00,-0.7101419415717461,0.8938662637915855
2022-01-01 03:05:00,-1.5558842331930531,0.5202683557219862
2022-01-01 03:10:00,-0.9747797145081554,0.8077704389232453
2022-01-01 03:15:00,0.31658109846845356,0.4836714022573704
2022-01-01 03:20:00,1.0127636762481438,0.6966653878703635
2022-01-01 03:25:00,-1.0154245502327917,0.8551813201965853
2022-01-01 03:30:00,0.369124033503011,0.2184654425306085
2022-01-01 03:35:00,-0.5390009531397472,0.7953587501814559
2022-01-01 03:40:00,-0.5259663965594886,0.5355752785236567
2022-01-01 03:45:00,1.5219247142730674,0.8652775959367355
2022-01-01 03:50:00,0.04168780912588161,0.781540736284214
2022-01-01 03:55:00,-0.11527254456531379,0.5359301937832357
2022-01-01 04:00:00,1.9980878730499203,0.2753189961806852
2022-01-01 04:05:00,-1.4304001070528716,0.3420172076918203
2022-01-01 04:10:00,-1.2682877435163427,0.9093968127307573
2022-01-01 04:15:00,0.18804493385991788,0.999941099053155
2022-01-01 04:20:00,-1.2372365235911644,0.5372265236708564
2022-01-01 04:25:00,-0.7254757637573573,0.2444394895916422
2022-01-01 04:30:00,-1.4265970768385432,0.24991197875560445
2022-01-01 04:35:00,-1.3330966296556541,0.7115549141377457
2022-01-01 04:40:00,-0.27613414123813246,0.6462085276048677
2022-01-01 04:45:00,0.48050904657819077,0.5516953216741044
2022-01-01 04:50:00,-0.49283406579078487,0.7682738654050273
2022-01-01 04:55:00,-0.2518046368217126,0.823036383604419
2022-01-01 05:00:00,-1.2987320948458738,0.5706789081422241
2022-01-01 05:05:00,-0.20516286653246119,0.6042924625066992
2022-01-01 05:10:00,1.1131765156299556,0.9563738549224031
2022-01-01 05:15:00,-0.9647834303138709,0.1510103894948921
2022-01-01 05:20:00,0.7216648390628014,0.4145172294953524
2022-01-01 05:25:00,-0.5900049305278037,0.1622651954767036
2022-01-01 05:30:00,-0.21631052495797123,0.958880144527804
2022-01-01 05:35:00,-0.6532091946909448,0.052909489368096585
2022-01-01 05:40:00,-0.03797539103908146,0.8702304337696477
2022-01-01 05:45:00,2.410521303783657,0.0520856534092502
2022-01-01 05:50:00,1.1923785322083431,0.11423445330810256
2022-01-01 05:55:00,0.44267137049405986,0.9584767432416871
2022-01-01 06:00:00,0.9077616833739417,0.8753337804158277
2022-01-01 06:05:00,0.33471603996867394,0.36245441562570924
2022-01-01 06:10:00,1.8263709598274604,0.040362087715864026
2022-01-01 06:15:00,0.9538669995466914,0.30580280177211294
2022-01-01 06:20:00,-0.6851731595094857,0.15398137711342408
2022-01-01 06:25:00,-1.1871490643705291,0.7692218540004893
2022-01-01 06:30:00,1.11657128399366,0.2095889494219738
2022-01-01 06:35:00,0.3027459746635385,0.3792916854985632
2022-01-01 06:40:00,0.6588334978145662,0.09079833956075567
2022-01-01 06:45:00,-0.20695826648541704,0.9080058593539465
2022-01-01 06:50:00,-0.2373706729587561,0.857058952387863
2022-01-01 06:55:00,0.9963497336060149,0.5407192870618612
2022-01-01 07:00:00,0.48117083771621255,0.11036019098392169
2022-01-01 07:05:00,0.8310539621558152,0.6285032061795076
2022-01-01 07:10:00,2.4727812174720953,0.8318042213812789
2022-01-01 07:15:00,0.8794205466407988,0.5032175942158464
2022-01-01 07:20:00,-0.5433022523417039,0.5335372084760863
2022-01-01 07:25:00,-0.22730993914003783,0.7977475114777371
2022-01-01 07:30:00,-0.30345832683533625,0.45340649770394037
2022-01-01 07:35:00,-0.6442158053493039,0.44927795906120005
2022-01-01 07:40:00,-0.9871055706093836,0.731827300203152
2022-01-01 07:45:00,0.474628223605796,0.7066620546135739
2022-01-01 07:50:00,1.3377718094323066,0.9352288104840696
2022-01-01 07:55:00,0.7661891437946768,0.001599679456293579
2022-01-01 08:00:00,0.7148197355538282,0.6086839217805611
2022-01-01 08:05:00,0.2653990536959138,0.48204852458358627
2022-01-01 08:10:00,-1.7892690842708538,0.26439188224465693
2022-01-01 08:15:00,-0.6346506700934325,0.9695256809780506
2022-01-01 08:20:00,-0.5331901938901691,0.8307631449539701
2022-01-01 08:25:00,0.9712244507867454,0.5172483349395336
2022-01-01 08:30:00,-0.5108975283870187,0.3681341529931136
2022-01-01 08:35:00,-0.9818618781459167,0.5787276643088631
2022-01-01 08:40:00,1.2799941658481837,0.34999237900022184
2022-01-01 08:45:00,1.0093105824246706,0.20578566189432812
2022-01-01 08:50:00,-0.589988115610242,0.46224603996402225
2022-01-01 08:55:00,0.6428605589102803,0.6916028824892339
2022-01-01 09:00:00,0.01809717264073626,0.3087190684884473
2022-01-01 09:05:00,0.7525025649919832,0.5085433752130198
